OrderID,CustomerID,OrderDate,Product,Category,Quantity,Price,TotalAmount,PaymentMethod,Country
1009097,CUST0717,2025-02-07,Coffee Maker,Appliances,4,59.99,239.96,PayPal,USA
1009098,CUST0073,2025-02-05,Bookshelf,Furniture,2,89.99,179.98,PayPal,Germany
1009099,CUST0777,2025-06-07,Smartphone,Electronics,5,599.49,2997.45,PayPal,France
1009100,CUST0125,2025-03-07,Vacuum Cleaner,Appliances,4,149.99,599.96,PayPal,India
1009101,CUST0772,2025-04-15,Coffee Maker,Appliances,3,59.99,179.97,Debit Card,India
1009102,CUST0907,2025-03-05,Desk Chair,Furniture,3,129.99,389.97,UPI,Canada
1009103,CUST0552,2025-01-29,Desk Chair,Furniture,1,129.99,129.99,Debit Card,India
1009104,CUST0657,2024-12-16,Tablet,Electronics,1,299.99,299.99,UPI,France
1009105,CUST0842,2025-01-07,Bookshelf,Furniture,1,89.99,89.99,Debit Card,USA
1009106,CUST0005,2025-03-04,Tablet,Electronics,3,299.99,899.97,PayPal,India
1009107,CUST0037,2025-04-04,Vacuum Cleaner,Appliances,3,149.99,449.97,PayPal,Canada
1009108,CUST0144,2025-02-05,Headphones,Electronics,5,89.99,449.95,PayPal,France
1009109,CUST0256,2024-12-15,Tablet,Electronics,5,299.99,1499.95,Credit Card,France
1009110,CUST0990,2025-03-28,Air Fryer,Appliances,3,99.99,299.97,Credit Card,USA
1009111,CUST0478,2025-02-16,Coffee Maker,Appliances,2,59.99,119.98,UPI,Germany
1009112,CUST0626,2025-05-27,Coffee Maker,Appliances,1,59.99,59.99,Credit Card,USA
1009113,CUST0966,2025-02-13,Air Fryer,Appliances,5,99.99,499.95,PayPal,UK
1009114,CUST0325,2025-02-25,Laptop,Electronics,4,799.99,3199.96,Debit Card,France
1009115,CUST0934,2025-03-05,Vacuum Cleaner,Appliances,4,149.99,599.96,Debit Card,Canada
1009116,CUST0507,2024-12-19,Smartphone,Electronics,5,599.49,2997.45,UPI,France
1009117,CUST0102,2025-05-15,Air Fryer,Appliances,5,99.99,499.95,Credit Card,Canada
1009118,CUST0789,2025-05-30,Vacuum Cleaner,Appliances,4,149.99,599.96,Credit Card,France
1009119,CUST0985,2025-04-12,Desk Chair,Furniture,2,129.99,259.98,Credit Card,Canada
1009120,CUST0148,2025-01-27,Smartphone,Electronics,1,599.49,599.49,PayPal,India
1009121,CUST0105,2025-04-03,Coffee Maker,Appliances,5,59.99,299.95,Debit Card,USA
1009122,CUST0917,2024-12-25,Coffee Maker,Appliances,2,59.99,119.98,UPI,Canada
1009123,CUST0252,2024-12-22,Bookshelf,Furniture,1,89.99,89.99,UPI,UK
1009124,CUST0224,2025-02-20,Bookshelf,Furniture,4,89.99,359.96,Debit Card,France
1009125,CUST0033,2025-02-01,Bookshelf,Furniture,4,89.99,359.96,Debit Card,India
1009126,CUST0629,2025-04-17,Laptop,Electronics,2,799.99,1599.98,UPI,UK
1009127,CUST0092,2025-05-15,Laptop,Electronics,5,799.99,3999.95,UPI,India
1009128,CUST0072,2025-03-14,Desk Chair,Furniture,5,129.99,649.95,PayPal,Canada
1009129,CUST0250,2025-04-09,Air Fryer,Appliances,4,99.99,399.96,UPI,USA
1009130,CUST0149,2025-01-25,Bookshelf,Furniture,1,89.99,89.99,PayPal,Germany
1009131,CUST0802,2025-05-08,Tablet,Electronics,2,299.99,599.98,Credit Card,UK
1009132,CUST0025,2024-12-26,Laptop,Electronics,5,799.99,3999.95,Debit Card,UK
1009133,CUST0049,2025-05-21,Smartphone,Electronics,4,599.49,2397.96,Debit Card,France
1009134,CUST0470,2025-02-09,Laptop,Electronics,4,799.99,3199.96,Credit Card,Canada
1009135,CUST0429,2025-04-24,Tablet,Electronics,4,299.99,1199.96,Debit Card,UK
1009136,CUST0918,2025-01-08,Monitor,Electronics,4,199.99,799.96,Debit Card,UK
1009137,CUST0008,2025-02-10,Tablet,Electronics,5,299.99,1499.95,Credit Card,UK
1009138,CUST0623,2025-02-23,Bookshelf,Furniture,1,89.99,89.99,PayPal,Germany
1009139,CUST0708,2025-03-05,Bookshelf,Furniture,2,89.99,179.98,Credit Card,Canada
1009140,CUST0117,2025-04-12,Tablet,Electronics,3,299.99,899.97,PayPal,USA
1009141,CUST0207,2025-01-07,Coffee Maker,Appliances,2,59.99,119.98,Debit Card,India
1009142,CUST0061,2025-04-14,Headphones,Electronics,2,89.99,179.98,Credit Card,Germany
1009143,CUST0588,2025-02-11,Coffee Maker,Appliances,5,59.99,299.95,Debit Card,Germany
1009144,CUST0489,2025-04-13,Headphones,Electronics,3,89.99,269.97,UPI,France
1009145,CUST0769,2025-02-18,Headphones,Electronics,3,89.99,269.97,Debit Card,Canada
1009146,CUST0922,2024-12-11,Laptop,Electronics,5,799.99,3999.95,UPI,France
1009147,CUST0119,2025-04-29,Tablet,Electronics,4,299.99,1199.96,PayPal,India
1009148,CUST0432,2025-03-27,Monitor,Electronics,3,199.99,599.97,PayPal,Germany
1009149,CUST0544,2024-12-24,Vacuum Cleaner,Appliances,3,149.99,449.97,Debit Card,India
1009150,CUST0936,2025-04-09,Bookshelf,Furniture,2,89.99,179.98,UPI,Canada
1009151,CUST0499,2025-03-30,Laptop,Electronics,1,799.99,799.99,Debit Card,India
1009152,CUST0126,2025-02-06,Desk Chair,Furniture,5,129.99,649.95,PayPal,USA
1009153,CUST0184,2025-06-05,Bookshelf,Furniture,4,89.99,359.96,UPI,France
1009154,CUST0188,2025-05-28,Coffee Maker,Appliances,4,59.99,239.96,PayPal,India
1009155,CUST0034,2025-04-22,Laptop,Electronics,5,799.99,3999.95,PayPal,UK
1009156,CUST0050,2025-04-21,Air Fryer,Appliances,1,99.99,99.99,Credit Card,India
1009157,CUST0410,2025-02-04,Smartphone,Electronics,3,599.49,1798.47,Debit Card,France
1009158,CUST0050,2025-01-06,Laptop,Electronics,1,799.99,799.99,Debit Card,Canada
1009159,CUST0393,2025-03-02,Headphones,Electronics,4,89.99,359.96,Debit Card,France
1009160,CUST0739,2025-01-05,Headphones,Electronics,3,89.99,269.97,UPI,Germany
1009161,CUST0592,2025-05-14,Bookshelf,Furniture,1,89.99,89.99,PayPal,Germany
1009162,CUST0400,2024-12-30,Coffee Maker,Appliances,2,59.99,119.98,Credit Card,USA
1009163,CUST0932,2025-06-02,Desk Chair,Furniture,5,129.99,649.95,PayPal,USA
1009164,CUST0853,2025-02-21,Desk Chair,Furniture,3,129.99,389.97,PayPal,India
1009165,CUST0783,2025-03-13,Headphones,Electronics,3,89.99,269.97,Credit Card,UK
1009166,CUST0885,2024-12-10,Tablet,Electronics,1,299.99,299.99,PayPal,UK
1009167,CUST0741,2025-03-01,Coffee Maker,Appliances,5,59.99,299.95,Credit Card,Germany
1009168,CUST0546,2025-05-08,Laptop,Electronics,3,799.99,2399.97,Credit Card,Canada
1009169,CUST0794,2025-01-01,Monitor,Electronics,5,199.99,999.95,Debit Card,Germany
1009170,CUST0193,2025-02-28,Bookshelf,Furniture,2,89.99,179.98,UPI,France
1009171,CUST0095,2025-06-02,Smartphone,Electronics,5,599.49,2997.45,UPI,Germany
1009172,CUST0712,2024-12-27,Air Fryer,Appliances,3,99.99,299.97,Credit Card,India
1009173,CUST0451,2025-01-18,Tablet,Electronics,1,299.99,299.99,UPI,Germany
1009174,CUST0810,2025-06-04,Desk Chair,Furniture,1,129.99,129.99,Credit Card,India
1009175,CUST0183,2025-02-23,Desk Chair,Furniture,1,129.99,129.99,PayPal,USA
1009176,CUST0865,2025-03-18,Desk Chair,Furniture,1,129.99,129.99,Debit Card,India
1009177,CUST0906,2025-01-08,Monitor,Electronics,2,199.99,399.98,Debit Card,UK
1009178,CUST0312,2025-02-15,Monitor,Electronics,5,199.99,999.95,PayPal,Germany
1009179,CUST0619,2025-02-10,Smartphone,Electronics,1,599.49,599.49,UPI,India
1009180,CUST0866,2025-05-30,Monitor,Electronics,1,199.99,199.99,UPI,France
1009181,CUST0195,2025-06-02,Coffee Maker,Appliances,3,59.99,179.97,UPI,India
1009182,CUST0284,2025-03-23,Headphones,Electronics,1,89.99,89.99,Debit Card,France
1009183,CUST0145,2024-12-12,Bookshelf,Furniture,3,89.99,269.97,PayPal,USA
1009184,CUST0031,2025-05-05,Tablet,Electronics,4,299.99,1199.96,PayPal,UK
1009185,CUST0221,2024-12-12,Smartphone,Electronics,5,599.49,2997.45,PayPal,France
1009186,CUST0365,2025-05-20,Coffee Maker,Appliances,5,59.99,299.95,Credit Card,Canada
1009187,CUST0398,2025-03-10,Air Fryer,Appliances,2,99.99,199.98,UPI,USA
1009188,CUST0777,2025-05-15,Laptop,Electronics,1,799.99,799.99,Debit Card,USA
1009189,CUST0431,2025-04-14,Bookshelf,Furniture,3,89.99,269.97,PayPal,UK
1009190,CUST0845,2025-04-05,Coffee Maker,Appliances,3,59.99,179.97,Credit Card,UK
1009191,CUST0208,2025-03-02,Desk Chair,Furniture,2,129.99,259.98,Credit Card,UK
1009192,CUST0633,2025-02-21,Headphones,Electronics,5,89.99,449.95,UPI,USA
1009193,CUST0574,2025-02-11,Smartphone,Electronics,4,599.49,2397.96,Credit Card,India
1009194,CUST0637,2025-03-17,Desk Chair,Furniture,5,129.99,649.95,UPI,Germany
1009195,CUST0626,2025-03-14,Bookshelf,Furniture,3,89.99,269.97,Credit Card,USA
1009196,CUST0581,2025-04-26,Bookshelf,Furniture,4,89.99,359.96,Credit Card,India
1009197,CUST0772,2024-12-30,Coffee Maker,Appliances,4,59.99,239.96,Credit Card,France
1009198,CUST0202,2025-01-10,Desk Chair,Furniture,2,129.99,259.98,UPI,France
1009199,CUST0580,2025-02-25,Laptop,Electronics,3,799.99,2399.97,Debit Card,Canada
1009200,CUST0952,2025-01-10,Smartphone,Electronics,1,599.49,599.49,UPI,India
1009201,CUST0754,2025-03-27,Headphones,Electronics,4,89.99,359.96,Credit Card,UK
1009202,CUST0897,2025-03-17,Air Fryer,Appliances,1,99.99,99.99,Debit Card,Germany
1009203,CUST0717,2025-02-16,Laptop,Electronics,5,799.99,3999.95,UPI,France
1009204,CUST0990,2025-05-11,Desk Chair,Furniture,4,129.99,519.96,Debit Card,Germany
1009205,CUST0704,2025-04-12,Vacuum Cleaner,Appliances,5,149.99,749.95,Debit Card,India
1009206,CUST0980,2025-02-26,Vacuum Cleaner,Appliances,3,149.99,449.97,Credit Card,France
1009207,CUST0040,2025-01-29,Air Fryer,Appliances,5,99.99,499.95,Credit Card,USA
1009208,CUST0739,2025-03-31,Smartphone,Electronics,4,599.49,2397.96,Credit Card,Canada
1009209,CUST0828,2025-05-25,Smartphone,Electronics,2,599.49,1198.98,Debit Card,Canada
1009210,CUST0722,2025-05-13,Laptop,Electronics,3,799.99,2399.97,UPI,France
1009211,CUST0296,2025-06-07,Bookshelf,Furniture,5,89.99,449.95,Credit Card,Canada
1009212,CUST0090,2025-05-04,Tablet,Electronics,2,299.99,599.98,Credit Card,France
1009213,CUST0802,2024-12-28,Desk Chair,Furniture,3,129.99,389.97,PayPal,India
1009214,CUST0480,2025-04-05,Headphones,Electronics,1,89.99,89.99,Credit Card,UK
1009215,CUST0437,2025-03-30,Tablet,Electronics,2,299.99,599.98,UPI,Canada
1009216,CUST0372,2025-02-22,Laptop,Electronics,3,799.99,2399.97,Credit Card,UK
1009217,CUST0593,2025-03-09,Air Fryer,Appliances,5,99.99,499.95,Credit Card,Germany
1009218,CUST0415,2025-04-24,Desk Chair,Furniture,1,129.99,129.99,PayPal,Germany
1009219,CUST0529,2025-05-25,Headphones,Electronics,4,89.99,359.96,Debit Card,Canada
1009220,CUST0850,2024-12-27,Monitor,Electronics,3,199.99,599.97,Debit Card,USA
1009221,CUST0281,2025-02-27,Laptop,Electronics,2,799.99,1599.98,Debit Card,USA
1009222,CUST0851,2025-03-24,Smartphone,Electronics,2,599.49,1198.98,PayPal,Germany
1009223,CUST0929,2024-12-15,Desk Chair,Furniture,5,129.99,649.95,Credit Card,Germany
1009224,CUST0748,2025-01-31,Air Fryer,Appliances,3,99.99,299.97,UPI,France
1009225,CUST0829,2025-02-23,Vacuum Cleaner,Appliances,2,149.99,299.98,Credit Card,India
1009226,CUST0417,2025-01-19,Tablet,Electronics,4,299.99,1199.96,PayPal,USA
1009227,CUST0311,2025-03-01,Desk Chair,Furniture,1,129.99,129.99,Credit Card,USA
1009228,CUST0039,2025-02-16,Tablet,Electronics,2,299.99,599.98,Credit Card,Canada
1009229,CUST0632,2025-01-14,Air Fryer,Appliances,3,99.99,299.97,Credit Card,Germany
1009230,CUST0886,2025-03-04,Desk Chair,Furniture,1,129.99,129.99,PayPal,UK
1009231,CUST0665,2025-01-01,Desk Chair,Furniture,4,129.99,519.96,Debit Card,UK
1009232,CUST0730,2025-06-02,Monitor,Electronics,3,199.99,599.97,PayPal,UK
1009233,CUST0302,2025-05-23,Bookshelf,Furniture,1,89.99,89.99,Credit Card,France
1009234,CUST0863,2025-02-22,Vacuum Cleaner,Appliances,1,149.99,149.99,UPI,Germany
1009235,CUST0072,2025-05-06,Bookshelf,Furniture,2,89.99,179.98,Debit Card,India
1009236,CUST0402,2025-04-15,Desk Chair,Furniture,2,129.99,259.98,PayPal,France
1009237,CUST0627,2025-04-22,Headphones,Electronics,1,89.99,89.99,PayPal,India
1009238,CUST0934,2024-12-11,Tablet,Electronics,2,299.99,599.98,UPI,UK
1009239,CUST0310,2025-02-15,Laptop,Electronics,1,799.99,799.99,PayPal,India
1009240,CUST0500,2025-01-19,Smartphone,Electronics,1,599.49,599.49,UPI,USA
1009241,CUST0707,2025-01-30,Bookshelf,Furniture,2,89.99,179.98,PayPal,UK
1009242,CUST0559,2025-05-17,Bookshelf,Furniture,5,89.99,449.95,Debit Card,France
1009243,CUST0927,2025-01-26,Vacuum Cleaner,Appliances,4,149.99,599.96,Debit Card,India
1009244,CUST0938,2025-05-09,Vacuum Cleaner,Appliances,2,149.99,299.98,PayPal,France
1009245,CUST0027,2025-05-02,Smartphone,Electronics,4,599.49,2397.96,Debit Card,India
1009246,CUST0915,2025-02-22,Air Fryer,Appliances,4,99.99,399.96,Debit Card,Canada
1009247,CUST0479,2025-01-22,Vacuum Cleaner,Appliances,2,149.99,299.98,Credit Card,UK
1009248,CUST0566,2025-05-21,Tablet,Electronics,3,299.99,899.97,UPI,Germany
1009249,CUST0462,2025-02-22,Headphones,Electronics,5,89.99,449.95,PayPal,Germany
1009250,CUST0175,2024-12-12,Monitor,Electronics,1,199.99,199.99,PayPal,UK
1009251,CUST0531,2025-01-06,Air Fryer,Appliances,2,99.99,199.98,PayPal,Canada
1009252,CUST0730,2025-02-15,Bookshelf,Furniture,5,89.99,449.95,Debit Card,Canada
1009253,CUST0831,2025-05-06,Headphones,Electronics,5,89.99,449.95,PayPal,UK
1009254,CUST0913,2025-05-06,Vacuum Cleaner,Appliances,4,149.99,599.96,Credit Card,USA
1009255,CUST0799,2025-03-27,Tablet,Electronics,4,299.99,1199.96,Credit Card,Germany
1009256,CUST0849,2025-02-08,Vacuum Cleaner,Appliances,3,149.99,449.97,UPI,USA
1009257,CUST0087,2025-05-31,Smartphone,Electronics,2,599.49,1198.98,Debit Card,Canada
1009258,CUST0482,2025-06-06,Laptop,Electronics,4,799.99,3199.96,PayPal,India
1009259,CUST0170,2025-01-22,Headphones,Electronics,4,89.99,359.96,Credit Card,UK
1009260,CUST0612,2025-06-03,Monitor,Electronics,3,199.99,599.97,Debit Card,Germany
1009261,CUST0916,2025-01-13,Smartphone,Electronics,2,599.49,1198.98,PayPal,UK
1009262,CUST0018,2025-04-04,Vacuum Cleaner,Appliances,5,149.99,749.95,PayPal,UK
1009263,CUST0448,2025-05-08,Bookshelf,Furniture,2,89.99,179.98,UPI,UK
1009264,CUST0172,2025-05-03,Smartphone,Electronics,1,599.49,599.49,UPI,Germany
1009265,CUST0616,2025-03-24,Monitor,Electronics,4,199.99,799.96,Credit Card,France
1009266,CUST0532,2025-01-02,Laptop,Electronics,4,799.99,3199.96,Credit Card,UK
1009267,CUST0928,2025-04-03,Tablet,Electronics,2,299.99,599.98,UPI,India
1009268,CUST0562,2025-06-03,Laptop,Electronics,3,799.99,2399.97,Debit Card,Germany
1009269,CUST0205,2025-01-10,Vacuum Cleaner,Appliances,2,149.99,299.98,UPI,Canada
1009270,CUST0911,2025-05-21,Bookshelf,Furniture,1,89.99,89.99,Debit Card,France
1009271,CUST0529,2025-03-13,Smartphone,Electronics,2,599.49,1198.98,UPI,Canada
1009272,CUST0071,2025-02-26,Tablet,Electronics,3,299.99,899.97,UPI,Canada
1009273,CUST0095,2024-12-27,Coffee Maker,Appliances,3,59.99,179.97,Debit Card,Canada
1009274,CUST0957,2025-05-03,Smartphone,Electronics,3,599.49,1798.47,Credit Card,France
1009275,CUST0143,2025-03-10,Monitor,Electronics,2,199.99,399.98,UPI,France
1009276,CUST0442,2025-04-02,Desk Chair,Furniture,3,129.99,389.97,Credit Card,India
1009277,CUST0495,2025-04-30,Tablet,Electronics,4,299.99,1199.96,Credit Card,France
1009278,CUST0100,2025-05-10,Tablet,Electronics,3,299.99,899.97,UPI,India
1009279,CUST0080,2025-04-01,Smartphone,Electronics,3,599.49,1798.47,UPI,Canada
1009280,CUST0591,2025-01-25,Air Fryer,Appliances,2,99.99,199.98,PayPal,Germany
1009281,CUST0028,2025-03-19,Air Fryer,Appliances,2,99.99,199.98,Credit Card,Canada
1009282,CUST0509,2025-05-29,Desk Chair,Furniture,2,129.99,259.98,PayPal,Germany
1009283,CUST0326,2025-01-15,Monitor,Electronics,4,199.99,799.96,UPI,USA
1009284,CUST0015,2024-12-26,Laptop,Electronics,5,799.99,3999.95,UPI,USA
1009285,CUST0975,2025-02-26,Coffee Maker,Appliances,5,59.99,299.95,Debit Card,France
1009286,CUST0482,2025-04-02,Tablet,Electronics,5,299.99,1499.95,Credit Card,USA
1009287,CUST0681,2025-03-26,Smartphone,Electronics,1,599.49,599.49,PayPal,France
1009288,CUST0401,2024-12-15,Coffee Maker,Appliances,1,59.99,59.99,Debit Card,Canada
1009289,CUST0250,2025-04-16,Smartphone,Electronics,1,599.49,599.49,Credit Card,Canada
1009290,CUST0920,2025-05-24,Smartphone,Electronics,5,599.49,2997.45,PayPal,Germany
1009291,CUST0996,2024-12-24,Air Fryer,Appliances,1,99.99,99.99,PayPal,Canada
1009292,CUST0295,2025-02-16,Air Fryer,Appliances,3,99.99,299.97,PayPal,France
1009293,CUST0935,2025-04-22,Laptop,Electronics,2,799.99,1599.98,PayPal,Canada
1009294,CUST0003,2025-01-02,Vacuum Cleaner,Appliances,5,149.99,749.95,PayPal,Canada
1009295,CUST0127,2025-03-01,Headphones,Electronics,5,89.99,449.95,PayPal,Germany
1009296,CUST0897,2025-04-02,Vacuum Cleaner,Appliances,4,149.99,599.96,Credit Card,Canada
1009297,CUST0038,2025-02-12,Air Fryer,Appliances,3,99.99,299.97,UPI,India
1009298,CUST0974,2025-01-22,Laptop,Electronics,5,799.99,3999.95,Credit Card,France
1009299,CUST0068,2025-05-20,Smartphone,Electronics,4,599.49,2397.96,Debit Card,Germany
1009300,CUST0161,2025-02-01,Bookshelf,Furniture,1,89.99,89.99,Credit Card,India
1009301,CUST0073,2025-03-16,Bookshelf,Furniture,1,89.99,89.99,Credit Card,USA
1009302,CUST0560,2025-01-23,Smartphone,Electronics,3,599.49,1798.47,Debit Card,France
1009303,CUST0175,2025-04-29,Desk Chair,Furniture,4,129.99,519.96,Debit Card,France
1009304,CUST0742,2025-04-30,Headphones,Electronics,3,89.99,269.97,Credit Card,USA
1009305,CUST0652,2025-04-27,Tablet,Electronics,4,299.99,1199.96,UPI,France
1009306,CUST0623,2025-04-07,Headphones,Electronics,5,89.99,449.95,Debit Card,Canada
1009307,CUST0982,2025-01-28,Tablet,Electronics,2,299.99,599.98,Debit Card,India
1009308,CUST0168,2025-05-27,Bookshelf,Furniture,5,89.99,449.95,UPI,Canada
1009309,CUST0328,2025-04-01,Bookshelf,Furniture,3,89.99,269.97,Debit Card,Germany
1009310,CUST0180,2025-04-03,Monitor,Electronics,3,199.99,599.97,Debit Card,France
1009311,CUST0156,2025-03-24,Bookshelf,Furniture,1,89.99,89.99,PayPal,Canada
1009312,CUST0778,2024-12-28,Coffee Maker,Appliances,3,59.99,179.97,Debit Card,Canada
1009313,CUST0706,2025-03-02,Bookshelf,Furniture,5,89.99,449.95,Credit Card,Canada
1009314,CUST0318,2025-03-27,Tablet,Electronics,4,299.99,1199.96,UPI,Germany
1009315,CUST0414,2024-12-29,Desk Chair,Furniture,2,129.99,259.98,Debit Card,India
1009316,CUST0666,2025-01-29,Bookshelf,Furniture,5,89.99,449.95,Credit Card,India
1009317,CUST0071,2025-05-20,Laptop,Electronics,5,799.99,3999.95,PayPal,USA
1009318,CUST0747,2024-12-26,Bookshelf,Furniture,2,89.99,179.98,Credit Card,India
1009319,CUST0591,2025-03-08,Smartphone,Electronics,4,599.49,2397.96,Credit Card,Canada
1009320,CUST0789,2025-02-13,Laptop,Electronics,2,799.99,1599.98,Debit Card,UK
1009321,CUST0570,2025-05-09,Desk Chair,Furniture,1,129.99,129.99,UPI,UK
1009322,CUST0317,2025-02-18,Desk Chair,Furniture,2,129.99,259.98,Credit Card,Canada
1009323,CUST0997,2025-03-08,Tablet,Electronics,5,299.99,1499.95,Credit Card,Germany
1009324,CUST0089,2024-12-13,Air Fryer,Appliances,5,99.99,499.95,Credit Card,India
1009325,CUST0889,2024-12-23,Smartphone,Electronics,2,599.49,1198.98,Credit Card,Germany
1009326,CUST0976,2025-05-31,Monitor,Electronics,2,199.99,399.98,PayPal,India
1009327,CUST0999,2024-12-23,Coffee Maker,Appliances,3,59.99,179.97,Debit Card,Germany
1009328,CUST0016,2025-04-12,Air Fryer,Appliances,2,99.99,199.98,Credit Card,Germany
1009329,CUST0589,2025-02-15,Desk Chair,Furniture,3,129.99,389.97,Debit Card,UK
1009330,CUST0441,2025-02-04,Vacuum Cleaner,Appliances,5,149.99,749.95,PayPal,Canada
1009331,CUST0545,2025-05-22,Bookshelf,Furniture,1,89.99,89.99,Credit Card,India
1009332,CUST0901,2025-05-04,Monitor,Electronics,4,199.99,799.96,PayPal,France
1009333,CUST0208,2025-01-11,Monitor,Electronics,2,199.99,399.98,UPI,India
1009334,CUST0170,2024-12-11,Smartphone,Electronics,2,599.49,1198.98,UPI,India
1009335,CUST0889,2025-01-11,Laptop,Electronics,1,799.99,799.99,Credit Card,Germany
1009336,CUST0311,2025-03-22,Headphones,Electronics,4,89.99,359.96,Debit Card,UK
1009337,CUST0592,2025-03-29,Smartphone,Electronics,4,599.49,2397.96,Credit Card,Germany
1009338,CUST0609,2024-12-15,Headphones,Electronics,3,89.99,269.97,Debit Card,India
1009339,CUST0120,2025-06-03,Coffee Maker,Appliances,2,59.99,119.98,Credit Card,Canada
1009340,CUST0342,2025-06-06,Vacuum Cleaner,Appliances,5,149.99,749.95,PayPal,USA
1009341,CUST0415,2025-03-07,Headphones,Electronics,4,89.99,359.96,Credit Card,UK
1009342,CUST0319,2025-03-30,Coffee Maker,Appliances,5,59.99,299.95,UPI,Canada
1009343,CUST0139,2025-03-18,Vacuum Cleaner,Appliances,4,149.99,599.96,Debit Card,Canada
1009344,CUST0255,2025-01-07,Laptop,Electronics,1,799.99,799.99,Credit Card,USA
1009345,CUST0292,2025-04-22,Vacuum Cleaner,Appliances,2,149.99,299.98,Credit Card,India
1009346,CUST0677,2025-05-25,Desk Chair,Furniture,1,129.99,129.99,PayPal,Germany
1009347,CUST0982,2025-01-13,Tablet,Electronics,1,299.99,299.99,UPI,USA
1009348,CUST0952,2024-12-15,Vacuum Cleaner,Appliances,2,149.99,299.98,PayPal,France
1009349,CUST0526,2024-12-14,Vacuum Cleaner,Appliances,2,149.99,299.98,UPI,India
1009350,CUST0129,2025-03-12,Monitor,Electronics,4,199.99,799.96,UPI,USA
1009351,CUST0548,2025-01-06,Vacuum Cleaner,Appliances,3,149.99,449.97,PayPal,USA
1009352,CUST0065,2025-05-15,Monitor,Electronics,3,199.99,599.97,PayPal,France
1009353,CUST0343,2024-12-30,Desk Chair,Furniture,4,129.99,519.96,PayPal,France
1009354,CUST0648,2025-01-18,Monitor,Electronics,4,199.99,799.96,Debit Card,India
1009355,CUST0238,2025-02-06,Bookshelf,Furniture,5,89.99,449.95,UPI,France
1009356,CUST0158,2025-01-18,Headphones,Electronics,5,89.99,449.95,UPI,USA
1009357,CUST0784,2025-04-19,Headphones,Electronics,3,89.99,269.97,Debit Card,Canada
1009358,CUST0675,2025-05-28,Laptop,Electronics,1,799.99,799.99,Debit Card,France
1009359,CUST0363,2025-01-27,Coffee Maker,Appliances,1,59.99,59.99,Credit Card,USA
1009360,CUST0337,2025-03-06,Bookshelf,Furniture,1,89.99,89.99,UPI,USA
1009361,CUST0453,2025-05-30,Smartphone,Electronics,5,599.49,2997.45,PayPal,UK
1009362,CUST0788,2025-02-10,Monitor,Electronics,4,199.99,799.96,PayPal,Canada
1009363,CUST0810,2025-03-19,Smartphone,Electronics,4,599.49,2397.96,Debit Card,India
1009364,CUST0604,2025-01-31,Air Fryer,Appliances,1,99.99,99.99,PayPal,Canada
1009365,CUST0835,2025-04-23,Tablet,Electronics,1,299.99,299.99,Debit Card,India
1009366,CUST0002,2025-03-09,Tablet,Electronics,4,299.99,1199.96,PayPal,USA
1009367,CUST0442,2025-03-12,Bookshelf,Furniture,1,89.99,89.99,UPI,India
1009368,CUST0613,2025-02-19,Desk Chair,Furniture,4,129.99,519.96,PayPal,Germany
1009369,CUST0815,2025-01-13,Air Fryer,Appliances,4,99.99,399.96,UPI,Canada
1009370,CUST0008,2025-01-10,Headphones,Electronics,5,89.99,449.95,Debit Card,India
1009371,CUST0635,2025-04-12,Monitor,Electronics,5,199.99,999.95,Credit Card,Canada
1009372,CUST0764,2025-05-18,Air Fryer,Appliances,5,99.99,499.95,UPI,UK
1009373,CUST0477,2025-01-29,Desk Chair,Furniture,4,129.99,519.96,PayPal,India
1009374,CUST0715,2025-02-18,Monitor,Electronics,5,199.99,999.95,Credit Card,India
1009375,CUST0621,2025-03-25,Smartphone,Electronics,5,599.49,2997.45,PayPal,India
1009376,CUST0806,2025-04-26,Tablet,Electronics,4,299.99,1199.96,UPI,Canada
1009377,CUST0395,2025-02-04,Headphones,Electronics,2,89.99,179.98,Credit Card,Germany
1009378,CUST0219,2025-05-01,Desk Chair,Furniture,5,129.99,649.95,PayPal,France
1009379,CUST0600,2025-05-30,Laptop,Electronics,1,799.99,799.99,Debit Card,Germany
1009380,CUST0184,2025-03-07,Monitor,Electronics,5,199.99,999.95,UPI,Germany
1009381,CUST0501,2025-05-17,Laptop,Electronics,4,799.99,3199.96,PayPal,USA
1009382,CUST0969,2025-02-24,Laptop,Electronics,5,799.99,3999.95,PayPal,Canada
1009383,CUST0126,2025-04-23,Desk Chair,Furniture,4,129.99,519.96,PayPal,UK
1009384,CUST0465,2025-05-05,Laptop,Electronics,5,799.99,3999.95,Credit Card,Canada
1009385,CUST0359,2025-04-01,Headphones,Electronics,2,89.99,179.98,PayPal,India
1009386,CUST0085,2025-03-29,Desk Chair,Furniture,3,129.99,389.97,Debit Card,USA
1009387,CUST0508,2025-02-25,Headphones,Electronics,4,89.99,359.96,PayPal,USA
1009388,CUST0060,2025-03-22,Bookshelf,Furniture,5,89.99,449.95,Credit Card,India
1009389,CUST0394,2025-02-15,Tablet,Electronics,4,299.99,1199.96,Credit Card,USA
1009390,CUST0061,2025-04-02,Laptop,Electronics,2,799.99,1599.98,UPI,India
1009391,CUST0006,2024-12-21,Air Fryer,Appliances,5,99.99,499.95,Debit Card,France
1009392,CUST0345,2025-01-09,Laptop,Electronics,4,799.99,3199.96,PayPal,India
